faq_type,intent,fist_title,second_title,third_title,question,answer
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Je n’ai pas reçu de confirmation pour les jours d’assurance sélectionnés depuis l’agenda ?,"Lorsque vous sélectionnez (ou dé-sélectionnez) des jours dans l’agenda, vous n’êtes pas notifié (SMS, mail ou autre). Cependant, depuis l'agenda, vous pouvez visualiser les jours que vous avez déjà ""activés""."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,J’ai cliqué pour activer ma journée mais cela ne semble pas avoir été pris en compte ?,"Lorsque vous activez l’assurance pour la journée en cours, vous n’êtes pas notifié (SMS, mail ou autre).
Lorsque l’activation est enregistrée, le libellé du bouton change et vous ne pouvez plus appuyer sur le bouton.
Depuis l'agenda, vous pouvez également visualiser les jours ""activés"". Si cela ne fonctionne pas comme décrit précédemment, vérifiez la connexion au réseau 3G/4G/Wifi, puis réessayer de nouveau. Si le problème perdure, déconnectez-vous de l’application puis reconnectez-vous à nouveau. Si le souci perdure, vérifiez la version de l’application MAIF, et mettez-la à jour si nécessaire. Enfin, si cela ne fonctionne toujours pas, contactez l’assistance de l’application MAIF assistance-applimobile@maif.fr."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment planifier mes sorties à venir ?,"Depuis l’agenda, sélectionnez les jours d’assurance souhaités. Une fois sélectionné, le jour est entouré. Vérifiez les dates sélectionnées, puis validez votre choix."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"Si je souscris en milieu d’année, de combien de jours d’assurance vais-je bénéficier ?","Quelle que soit la date de souscription, vous disposez d’une enveloppe de 60 jours à consommer."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,J’ai pris ma moto ou mon bateau mais j’ai oublié d’activer l’assurance ? Que faire ?,"Vous pouvez tout de suite activer la journée d’assurance en cours via l’application MAIF, dans votre espace personnel sur maif.fr ou encore appeler un conseiller MAIF pour l'activer."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"Quand je suis sur la page de mon contrat 4+2, je n’arrive pas à activer une sortie. Le bouton ouvre le store pour télécharger l’ancienne appli 4+2 ?","Dans ce cas- là, cela signifie que vous ne disposez pas de la dernière version de l’application mobile MAIF. Nous vous recommandons d’installer la dernière version de l’application disponible. Si votre téléphone ne le permet pas car votre OS n’est pas compatible, cliquez sur le bouton « Services » dans la barre de navigation en bas de l’écran puis cliquez sur « Assurance à la demande ». Vous y retrouverez votre moto assurée en 4+2 et vous pourrez ici activer vos garanties pour votre sortie."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment ajouter une nouvelle banque ?,"Connectez-vous sur l’espace ""Mon Budget"" de l’application MAIF. Dans l'onglet ""Mes comptes"", cliquez sur ""Ajouter une banque"" en bas de la page.Sélectionnez votre établissement dans la liste ou insérez son nom dans la barre de recherche. Insérez les identifiants de connexion utilisés habituellement pour consulter vos comptes depuis votre espace personnel de la banque."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Pourquoi mon connecteur bancaire ne fonctionne-t-il pas ?,"La synchronisation de vos comptes peut être suspendue à la suite de problèmes techniques (site de la banque en maintenance, évolution de son site internet…). Si votre établissement est mentionné dans la liste, cela signifie que nos développeurs travaillent déjà aux rétablissements de cette synchronisation et celle-ci reviendra dans les plus brefs délais. Ne supprimez pas l'établissement pendant la résolution de cette anomalie, sous peine de perdre vos historiques de comptes."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment déconnecter une banque ?,"La fonction de déconnexion de votre compte bancaire va vous permettre de stopper le suivi de ce compte en arrêtant les synchronisations. Cependant vous conserverez l'ensemble de vos historiques déjà présent dans l’espace ""Mon budget""."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment synchroniser mes comptes ?,La synchronisation de vos comptes est automatique et journalière. Elle permet de mettre à jour l’ensemble de vos données quotidiennement. Vous avez néanmoins la possibilité de lancer une synchronisation manuel.
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment supprimer mes comptes ?,Vous avez la possibilité de supprimer l’intégralité des données collectées sur le service en effaçant un à un l’ensemble des comptes présents. Le service « Mon budget » reste accessible depuis l’application « MAIF » à vous de l’activer ou non.
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Qu'est-ce que la catégorisation ?,"Les opérations synchronisées dans votre service “Mon budget” seront pour la plupart, automatiquement classées dans une catégorie soit de dépenses, soit de revenus. De nombreuses sous-catégories sont prédéfinies afin de vous apporter un suivi précis et une analyse de votre budget. Une icône représentant chaque catégorie ou sous-catégorie vous permet d'avoir une vision détaillée dès la consultation de vos historiques de comptes. Vous pourrez aussi consulter l'ensemble des dépenses et des revenus par catégorie à partir de l’onglet ""Analyse"" accessible dans la barre en bas de votre écran puis dans l'onglet ""Catégorisation""."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment modifier la catégorie d’une opération ?,"Les opérations sont catégorisées automatiquement.  Pour modifier la catégorisation, deux possibilités : depuis vos historiques de comptes et depuis l’onglet ""Analyse""."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Récurrences,"Vos comptes comportent des opérations régulières : loyers, salaire etc. La plupart seront automatiquement repérées en tant que telles. Vous pouvez modifier le statut de chaque opération enregistrée : récurrente ou occasionnelle et ajuster votre solde à 30 jours. Certaines opérations reviennent régulièrement sur vos comptes comme vos salaires, le loyer... Vous avez la possibilité de les définir comme étant des récurrences. Pour cela, vous devez la sélectionner, choisir ""Opération occasionnelle"" (choix par défaut) et cocher ""Opération récurrente"" puis faire un choix parmi celles déjà proposées ou bien en nommer une nouvelle."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Puis-je faire des virements ?,"Les virements seront prochainement disponibles avec votre service ""Mon Budget""."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"Les Groupes, pour quelle utilité ?","Bien distinguer vos propres comptes de ceux de votre conjoint, vos enfants…"
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,"Une seule interface, plusieurs angles de vues !","D’un groupe à l'autre, visualisez vos budgets, historiques graphiques, prévisionnels... Et maîtrisez l'ensemble de vos situations financières."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment créer ou modifier un groupe ?,"La création ou la modification des groupes est accessible : depuis le bouton ""Organiser vos comptes"" en bas de l'onglet ""Mes comptes"". Pour en créer un nouveau, cliquez sur ""+ créer un nouveau groupe"" depuis la page ""Groupes"". Vous n'avez plus qu'à le nommer et sélectionner les comptes que vous voulez y classer. La suppression d’un groupe ne supprime pas les banques connectées, ni les opérations synchronisées."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Choisir mes notifications,"Les notifications ne sont pas obligatoires, vous devez donc les créer pour les mettre en place. Pour programmer une notification, cliquez sur le curseur correspondant, celui-ci doit être en foncé pour être activé."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment suivre mon budget par catégorie ?,"Afin de vous apporter un suivi budgétaire par catégorie, vous pouvez créer plusieurs alertes correspondantes au budget que vous vous êtes fixé. Par exemple, vous pourrez recevoir une alerte dès que votre budget alimentation atteint le montant fixé, ou si votre budget essence est dépassé."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment masquer les montants présents sur mes comptes ?,"Afin de sécuriser vos comptes lors de manipulations devant autrui, vous pouvez masquer les montants présents sur vos comptes. Pour cela vous devez aller dans l'onglet : sécurité et puis cocher ""Naviguer dans l'app avec les montants cachés""."
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Comment effectuer une recherche ?,"La fonction ""Recherche"" est disponible en haut de votre écran de synthèse. Cette barre vous permet de lancer une recherche grâce à un libellé ou à un mot clé (ex. : salaire, nom d'une enseigne...)"
assistance_tech,app/app_mobile_maif,FAQ Assistance Technique,Applications,Application mobile MAIF,Vous avez une autre question dont vous ne trouvez pas la réponse ici ?,Contactez nos conseillers par mail en précisant votre demande à l’adresse suivante : assistance-applimobile@maif.fr
